1955,-0.023,-0.016,-0.017,-0.074,-0.105,-0.131,0.006,0.039,-0.010,-0.127,-0.031,0.043,-0.036,
1956,0.044,-0.018,-0.025,-0.067,-0.124,-0.258,-0.189,-0.129,-0.193,-0.115,-0.146,-0.063,-0.109,
1957,-0.093,0.004,0.020,0.013,0.079,0.097,0.156,0.264,0.161,0.123,0.193,0.232,0.104,
1958,0.202,0.268,0.245,0.221,0.144,0.239,0.125,0.187,0.197,0.161,0.129,0.212,0.195,
1959,0.164,0.191,0.098,0.131,0.144,0.122,0.172,0.146,0.157,0.106,0.056,0.078,0.131,
1960,0.076,0.082,0.088,0.055,0.062,0.058,0.201,0.137,0.147,0.072,0.089,0.083,0.096,
1961,0.120,0.154,0.164,0.148,0.124,0.105,0.171,0.144,0.018,0.131,0.070,0.105,0.121,
1962,0.051,0.096,0.066,0.095,0.059,-0.030,0.135,0.124,0.097,0.047,0.055,0.079,0.074,
1963,0.065,0.049,0.047,0.088,0.075,0.064,0.184,0.239,0.162,0.240,0.284,0.244,0.147,
1964,0.190,0.114,0.016,0.029,0.060,0.074,0.019,-0.174,-0.185,-0.126,-0.116,-0.120,-0.020,
1965,-0.122,-0.094,-0.150,-0.146,-0.136,-0.157,-0.148,-0.046,-0.031,0.077,0.143,0.133,-0.055,
1966,0.154,0.154,0.187,0.122,0.027,0.058,0.102,0.128,0.093,0.206,0.193,0.156,0.133,
1967,0.032,0.045,0.037,0.096,0.110,0.128,0.148,0.208,0.100,0.105,0.066,-0.027,0.089,
1968,-0.103,-0.114,-0.146,-0.050,0.068,0.159,0.104,0.094,0.109,0.138,0.119,0.147,0.045,
1969,0.223,0.180,0.133,0.146,0.198,0.044,0.057,0.072,0.065,-0.005,0.040,0.066,0.102,
1970,0.081,0.050,0.058,0.084,0.011,0.022,-0.094,-0.001,-0.016,0.014,-0.041,-0.007,0.014,
1971,-0.044,-0.150,-0.199,-0.162,-0.224,-0.236,-0.152,-0.241,-0.263,-0.269,-0.269,-0.213,-0.202,
1972,-0.238,-0.194,-0.215,-0.085,-0.087,-0.054,-0.018,-0.135,-0.142,-0.110,-0.052,0.036,-0.107,
1973,0.045,0.058,0.028,0.014,-0.017,-0.015,-0.040,-0.035,-0.111,-0.169,-0.153,-0.257,-0.055,
1974,-0.221,-0.174,-0.188,-0.242,-0.301,-0.234,-0.217,-0.125,-0.139,-0.160,-0.226,-0.141,-0.198,
1975,-0.116,-0.063,-0.160,-0.256,-0.173,-0.266,-0.156,-0.129,-0.260,-0.295,-0.333,-0.305,-0.209,
1976,-0.323,-0.326,-0.208,-0.269,-0.334,-0.247,-0.208,-0.172,-0.253,-0.141,-0.172,-0.148,-0.233,
1977,-0.119,-0.120,-0.060,-0.100,-0.080,-0.026,0.008,0.025,0.068,-0.053,-0.054,-0.025,-0.045,
1978,0.037,-0.026,-0.021,-0.079,-0.122,-0.118,-0.040,-0.089,-0.105,-0.096,-0.057,-0.043,-0.063,
1979,0.006,-0.013,0.015,0.031,-0.102,0.062,-0.010,0.000,0.023,0.027,0.053,0.110,0.017,
1980,0.137,0.047,0.051,0.022,0.007,0.044,0.060,0.034,-0.000,-0.093,-0.103,-0.063,0.012,
1981,-0.074,-0.077,0.009,0.027,0.045,0.101,0.067,0.004,0.053,0.060,0.006,0.022,0.020,
1982,0.002,0.010,0.032,-0.007,0.051,-0.009,-0.084,-0.116,-0.100,-0.006,0.019,-0.007,-0.018,
1983,0.072,-0.023,0.002,-0.041,0.078,0.088,0.043,0.021,0.072,-0.008,-0.019,-0.005,0.023,
1984,-0.065,-0.074,-0.020,-0.051,-0.022,-0.141,-0.003,-0.053,-0.038,-0.159,-0.183,-0.214,-0.086,
1985,-0.208,-0.202,-0.226,-0.242,-0.163,-0.094,-0.134,-0.121,-0.045,-0.097,-0.079,-0.129,-0.146,
1986,-0.170,-0.146,-0.144,-0.072,-0.019,-0.010,-0.061,-0.055,-0.048,-0.084,-0.091,-0.081,-0.082,
1987,-0.149,-0.137,-0.059,-0.088,0.043,0.066,0.093,0.217,0.178,0.137,0.216,0.138,0.055,
1988,0.182,0.121,0.145,0.132,0.107,0.155,0.228,0.143,0.019,-0.005,-0.112,-0.134,0.080,
1989,-0.128,-0.068,-0.072,0.061,0.088,0.130,0.229,0.224,0.132,0.051,0.064,0.016,0.060,
1990,0.093,0.151,0.254,0.253,0.222,0.223,0.273,0.282,0.298,0.332,0.288,0.246,0.242,
1991,0.267,0.211,0.181,0.268,0.189,0.226,0.266,0.233,0.104,0.090,0.056,0.073,0.180,
1992,0.076,0.137,0.125,0.105,0.136,0.185,0.034,-0.038,-0.075,-0.046,-0.101,-0.023,0.043,
1993,0.118,0.076,0.025,0.077,0.122,0.141,0.076,0.024,-0.009,-0.014,0.030,0.024,0.057,
1994,0.068,0.119,0.123,0.189,0.169,0.170,0.205,0.264,0.251,0.279,0.234,0.226,0.192,
1995,0.178,0.198,0.197,0.207,0.140,0.296,0.346,0.411,0.234,0.220,0.202,0.221,0.237,
1996,0.133,0.099,0.072,0.115,0.157,0.211,0.158,0.231,0.141,0.082,0.014,0.058,0.123,
1997,0.119,0.203,0.203,0.174,0.313,0.394,0.438,0.427,0.396,0.435,0.382,0.391,0.322,
1998,0.385,0.441,0.396,0.430,0.428,0.463,0.543,0.580,0.345,0.347,0.336,0.277,0.413,
1999,0.223,0.209,0.228,0.231,0.234,0.224,0.234,0.242,0.224,0.225,0.157,0.136,0.212,
2000,0.153,0.127,0.199,0.217,0.324,0.236,0.270,0.371,0.296,0.252,0.283,0.216,0.244,
2001,0.175,0.203,0.285,0.288,0.311,0.370,0.436,0.475,0.416,0.431,0.356,0.363,0.340,
2002,0.289,0.279,0.359,0.399,0.400,0.426,0.366,0.359,0.363,0.402,0.343,0.385,0.363,
2003,0.302,0.275,0.354,0.313,0.402,0.486,0.524,0.621,0.653,0.577,0.496,0.394,0.449,
2004,0.405,0.365,0.364,0.475,0.402,0.432,0.578,0.593,0.547,0.514,0.501,0.451,0.467,
2005,0.392,0.368,0.338,0.441,0.534,0.603,0.646,0.644,0.605,0.497,0.455,0.333,0.484,
2006,0.286,0.243,0.217,0.346,0.351,0.452,0.517,0.621,0.589,0.618,0.570,0.469,0.440,
2007,0.457,0.447,0.372,0.350,0.346,0.430,0.455,0.468,0.407,0.383,0.284,0.273,0.386,
2008,0.230,0.219,0.238,0.282,0.286,0.386,0.525,0.485,0.530,0.436,0.340,0.275,0.352,
2009,0.261,0.233,0.222,0.276,0.347,0.603,0.666,0.624,0.476,0.479,0.399,0.467,0.417,
2010,0.421,0.434,0.418,0.484,0.475,0.543,0.664,0.607,0.499,0.399,0.296,0.245,0.456,
2011,0.215,0.208,0.174,0.243,0.317,0.381,0.459,0.488,0.425,0.340,0.300,0.295,0.317,
2012,0.310,0.219,0.214,0.279,0.394,0.415,0.549,0.587,0.585,0.511,0.488,0.439,0.413,
2013,0.311,0.341,0.264,0.374,0.434,0.440,0.639,0.626,0.598,0.519,0.496,0.407,0.451,
2014,0.368,0.387,0.343,0.488,0.549,0.731,0.825,0.926,0.888,0.738,0.633,0.553,0.617,
2015,0.499,0.498,0.461,0.607,0.708,0.732,0.786,0.949,0.963,0.919,0.873,0.865,0.737,
2016,0.775,0.622,0.606,0.650,0.778,0.841,0.931,0.918,0.841,0.819,0.625,0.566,0.746,
2017,0.572,0.518,0.537,0.676,0.629,0.740,0.792,0.834,0.691,0.715,0.655,0.472,0.650,
2018,0.477,0.495,0.511,0.572,0.625,0.665,0.629,0.694,0.760,0.735,0.703,0.610,0.620,
2019,0.564,0.557,0.559,0.584,0.613,0.793,0.958,1.028,0.974,0.876,0.000,0.000,0.748,
