1910,-0.571,-0.624,-0.549,-0.523,-0.601,-0.646,-0.594,-0.590,-0.665,-0.612,-0.710,-0.749,-0.619,
1911,-0.637,-0.784,-0.806,-0.806,-0.787,-0.792,-0.715,-0.727,-0.800,-0.638,-0.550,-0.347,-0.699,
1912,-0.325,-0.458,-0.304,-0.384,-0.549,-0.558,-0.479,-0.578,-0.546,-0.588,-0.501,-0.459,-0.477,
1913,-0.491,-0.337,-0.465,-0.431,-0.348,-0.423,-0.458,-0.461,-0.414,-0.473,-0.433,-0.532,-0.439,
1914,-0.326,-0.393,-0.381,-0.425,-0.429,-0.374,-0.441,-0.234,-0.331,-0.271,-0.029,-0.270,-0.326,
1915,-0.160,-0.229,0.001,-0.117,-0.172,-0.384,-0.395,-0.235,-0.388,-0.354,-0.309,-0.409,-0.264,
1916,-0.341,-0.205,-0.314,-0.354,-0.350,-0.525,-0.589,-0.407,-0.367,-0.415,-0.640,-0.403,-0.411,
1917,-0.748,-0.489,-0.713,-0.410,-0.478,-0.432,0.016,-0.085,-0.079,-0.311,-0.481,-0.359,-0.383,
1918,-0.396,-0.505,-0.346,-0.576,-0.213,-0.279,-0.213,-0.474,-0.192,-0.204,0.327,-0.182,-0.273,
1919,-0.033,0.214,-0.172,-0.157,-0.051,-0.333,-0.649,-0.399,-0.271,-0.388,-0.484,-0.376,-0.258,
1920,-0.296,-0.530,-0.063,-0.215,-0.210,-0.195,-0.467,-0.213,-0.025,-0.075,-0.059,-0.154,-0.209,
1921,-0.366,-0.225,-0.325,-0.444,-0.324,-0.233,-0.231,-0.339,-0.184,-0.154,-0.216,-0.260,-0.277,
1922,-0.406,-0.184,-0.336,-0.393,-0.643,-0.492,-0.227,-0.416,-0.357,-0.305,-0.403,-0.355,-0.378,
1923,-0.374,-0.316,-0.356,-0.184,-0.376,-0.295,-0.452,-0.427,-0.535,-0.499,-0.206,-0.116,-0.345,
1924,-0.297,-0.123,-0.290,-0.211,-0.324,-0.385,-0.435,-0.365,-0.497,-0.477,-0.547,-0.565,-0.375,
1925,-0.513,-0.390,-0.239,-0.436,-0.364,-0.310,-0.289,-0.275,-0.355,-0.383,-0.147,-0.191,-0.325,
1926,-0.207,-0.473,-0.155,-0.203,-0.215,-0.158,-0.414,-0.257,-0.320,-0.241,-0.339,-0.227,-0.269,
1927,-0.362,-0.231,-0.403,-0.280,-0.283,-0.381,-0.251,-0.282,-0.327,-0.343,-0.422,-0.421,-0.332,
1928,-0.246,-0.254,-0.395,-0.268,-0.398,-0.378,-0.276,-0.226,-0.427,-0.285,-0.276,-0.387,-0.318,
1929,-0.390,-0.463,-0.435,-0.356,-0.488,-0.396,-0.502,-0.363,-0.471,-0.443,-0.201,-0.431,-0.413,
1930,-0.476,-0.586,-0.292,-0.350,-0.201,-0.314,-0.308,-0.288,-0.291,-0.216,-0.166,-0.237,-0.314,
1931,-0.133,-0.144,-0.184,-0.218,-0.306,-0.284,-0.155,-0.319,-0.235,-0.319,-0.256,-0.257,-0.237,
1932,-0.207,-0.098,-0.061,-0.162,-0.238,-0.317,-0.215,-0.440,-0.193,-0.418,-0.296,-0.235,-0.243,
1933,-0.291,-0.275,-0.412,-0.358,-0.295,-0.380,-0.390,-0.310,-0.340,-0.348,-0.364,-0.472,-0.355,
1934,-0.332,-0.465,-0.435,-0.203,-0.301,-0.131,-0.201,-0.179,-0.132,-0.169,-0.076,-0.280,-0.244,
1935,-0.157,-0.306,-0.414,-0.185,-0.285,-0.231,-0.273,-0.340,-0.167,-0.289,-0.282,-0.376,-0.277,
1936,-0.357,-0.194,-0.410,-0.325,-0.326,-0.384,-0.314,-0.271,-0.336,-0.035,-0.195,-0.199,-0.281,
1937,-0.106,-0.062,-0.203,-0.141,-0.244,-0.213,-0.064,-0.132,-0.103,-0.105,-0.219,-0.135,-0.145,
1938,-0.139,-0.140,-0.136,-0.130,-0.270,-0.054,-0.161,-0.102,-0.128,0.012,-0.133,-0.297,-0.141,
1939,-0.160,-0.121,-0.161,-0.020,-0.143,0.105,0.054,-0.020,-0.143,-0.418,-0.252,-0.040,-0.109,
1940,0.152,0.058,-0.127,0.227,0.171,-0.137,0.120,0.063,0.112,-0.079,-0.235,0.093,0.035,
1941,-0.014,-0.154,-0.063,0.031,-0.081,0.073,0.042,-0.047,-0.171,0.149,0.088,0.311,0.016,
1942,0.199,-0.076,0.064,-0.075,0.076,-0.020,-0.062,-0.156,-0.157,-0.282,-0.348,-0.043,-0.075,
1943,-0.090,-0.150,-0.241,-0.221,-0.125,0.044,0.115,0.160,-0.120,-0.021,0.128,0.081,-0.038,
1944,-0.091,-0.087,0.231,0.232,0.184,0.345,0.369,0.265,0.115,-0.091,-0.082,0.031,0.116,
1945,-0.057,0.100,0.058,0.097,-0.120,0.064,0.058,0.371,0.131,0.237,0.022,-0.013,0.077,
1946,0.073,-0.123,0.127,0.053,-0.282,-0.396,-0.122,-0.329,-0.124,0.056,-0.343,-0.308,-0.142,
1947,-0.089,-0.233,-0.205,0.071,-0.102,-0.073,0.124,-0.108,-0.219,-0.241,-0.060,-0.233,-0.113,
1948,-0.272,-0.200,0.030,-0.112,0.047,-0.126,-0.241,-0.112,-0.220,-0.080,-0.109,-0.280,-0.136,
1949,-0.047,-0.112,-0.067,0.044,-0.054,-0.142,-0.031,-0.105,0.026,-0.179,-0.158,-0.136,-0.078,
1950,-0.221,-0.247,-0.240,-0.140,-0.038,-0.031,0.166,0.038,-0.090,-0.094,-0.319,-0.393,-0.133,
1951,-0.348,-0.289,-0.403,-0.158,-0.206,0.101,-0.013,0.017,-0.217,-0.063,-0.247,-0.184,-0.166,
1952,0.038,0.177,-0.001,0.070,0.013,0.034,0.061,0.038,0.032,0.003,0.111,-0.016,0.048,
1953,-0.052,0.087,0.005,0.158,0.201,0.175,0.065,-0.100,-0.033,-0.040,-0.102,-0.046,0.030,
1954,-0.211,-0.051,-0.060,-0.247,-0.204,-0.213,-0.290,-0.188,-0.221,-0.186,-0.155,-0.310,-0.191,
1955,-0.122,-0.250,-0.184,-0.221,-0.391,-0.317,-0.291,-0.273,-0.249,-0.377,-0.383,-0.385,-0.284,
1956,-0.293,-0.226,-0.267,-0.281,-0.199,-0.189,-0.190,-0.163,-0.146,-0.175,-0.091,-0.124,-0.195,
1957,-0.127,-0.060,-0.019,-0.033,0.174,0.090,0.097,0.018,-0.098,-0.109,-0.091,-0.132,-0.023,
1958,-0.020,0.022,-0.057,-0.092,-0.037,-0.102,-0.037,-0.006,-0.063,-0.066,-0.104,-0.026,-0.050,
1959,-0.053,-0.083,-0.048,-0.056,0.008,-0.068,-0.087,0.038,-0.048,0.001,-0.117,-0.138,-0.056,
1960,-0.130,-0.126,-0.108,-0.174,-0.068,-0.184,-0.104,-0.071,0.005,-0.118,-0.113,-0.030,-0.101,
1961,-0.035,0.106,0.053,0.045,0.058,0.144,-0.023,-0.008,-0.116,-0.072,-0.040,-0.126,0.000,
1962,-0.086,-0.040,-0.028,-0.046,-0.021,-0.019,0.022,-0.045,-0.077,0.017,-0.069,-0.123,-0.042,
1963,-0.146,-0.147,-0.109,-0.060,0.066,-0.018,-0.000,-0.003,-0.028,-0.093,-0.107,-0.117,-0.063,
1964,-0.256,-0.192,-0.219,-0.266,-0.280,-0.175,-0.265,-0.298,-0.307,-0.174,-0.377,-0.402,-0.268,
1965,-0.188,-0.168,-0.253,-0.167,-0.202,-0.182,-0.201,-0.156,-0.115,-0.202,-0.255,-0.190,-0.187,
1966,-0.194,-0.199,-0.203,-0.084,-0.206,-0.103,-0.044,-0.142,-0.150,-0.263,-0.221,-0.082,-0.156,
1967,-0.189,-0.194,-0.101,-0.247,-0.085,-0.122,-0.155,-0.218,-0.211,-0.276,-0.188,-0.317,-0.190,
1968,-0.252,-0.321,-0.262,-0.251,-0.318,-0.176,-0.210,-0.062,-0.084,-0.054,-0.051,0.082,-0.162,
1969,0.072,0.116,0.172,0.161,0.202,0.118,-0.044,0.091,0.034,0.080,0.062,0.111,0.098,
1970,0.144,0.026,0.010,0.019,-0.027,-0.104,-0.069,-0.109,-0.092,-0.012,0.023,-0.059,-0.021,
1971,-0.130,-0.190,-0.195,-0.150,-0.132,-0.164,-0.089,-0.161,-0.080,-0.112,-0.075,-0.281,-0.147,
1972,0.016,0.052,0.036,-0.015,0.012,0.032,0.018,0.106,0.090,0.085,0.221,0.357,0.085,
1973,0.206,0.160,0.200,0.146,0.080,0.100,0.096,0.112,0.076,0.058,-0.005,-0.056,0.097,
1974,-0.193,-0.252,-0.218,-0.100,-0.054,-0.039,-0.106,-0.010,0.050,-0.068,-0.036,-0.107,-0.094,
1975,-0.219,-0.136,-0.096,-0.101,-0.070,-0.002,-0.072,-0.102,-0.127,-0.094,-0.236,-0.287,-0.129,
